Video_File;Predicted_Category;feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;Predictions
./TestFULL/ReligiousActivity/ReligiousActivity_048 .mp4;Party;9,661623;9,33074427;7,182685;7,15229541;6,6669172;6,281022;3,8901074;3,42836687;1,1221598;0,17341213;-0,7645159;-1,121481;-1,18529453;-1,522437;10,0532951;-2,9701532;-5,462531;-5,85994554;-5,9074142;-5,914604;-6,661595;-8,66080755;-11,436585;-11,949364;-13,730608;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_048
.mp4',
'Baseball',
9.661623,
9.33074427,
7.182685,
7.15229541,
6.6669172,
6.281022,
3.8901074,
3.42836687,
1.1221598,
0.17341213,
-0.7645159,
-1.121481,
-1.18529453,
-1.522437,
10.0532951,
-2.9701532,
-5.462531,
-5.85994554,
-5.9074142,
-5.914604,
-6.661595,
-8.66080755,
-11.436585,
-11.949364,
-13.730608
]"
./TestFULL/ReligiousActivity/ReligiousActivity_045 .mp4;Party;9,73747257;8,5770499;8,4212394;5,0242703;1,97616491;1,6387711;1,5182671;-2,2251465;-2,25811272;-2,282292;-2,33888884;-2,675095;-4,41886985;-5,52387894;10,4724007;-5,7411418;-6,5779717;-6,9973242;-7,8016171;-8,08374169;-11,343341;-12,697799;-12,726502;-12,9248013;-14,790026;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_045
.mp4',
'Baseball',
9.73747257,
8.5770499,
8.4212394,
5.0242703,
1.97616491,
1.6387711,
1.5182671,
-2.2251465,
-2.25811272,
-2.282292,
-2.33888884,
-2.675095,
-4.41886985,
-5.52387894,
10.4724007,
-5.7411418,
-6.5779717,
-6.9973242,
-7.8016171,
-8.08374169,
-11.343341,
-12.697799,
-12.726502,
-12.9248013,
-14.790026
]"
./TestFULL/ReligiousActivity/ReligiousActivity_009 .mp4;Party;8,68855157;8,6313059;8,5893111;7,70222777;7,694907;6,937901;6,653204;1,96671309;1,855004;0,5764352;0,49188309;0,344205;-0,023593;-0,344049;8,173988;-1,602732;-1,883726;-2,1950633;-3,15702137;-3,5952141;-3,64362746;-11,518029;-12,442064;-12,50932025;-13,281575;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_009
.mp4',
'Baseball',
8.68855157,
8.6313059,
8.5893111,
7.70222777,
7.694907,
6.937901,
6.653204,
1.96671309,
1.855004,
0.5764352,
0.49188309,
0.344205,
-0.023593,
-0.344049,
8.173988,
-1.602732,
-1.883726,
-2.1950633,
-3.15702137,
-3.5952141,
-3.64362746,
-11.518029,
-12.442064,
-12.50932025,
-13.281575
]"
./TestFULL/ReligiousActivity/ReligiousActivity_029 .mp4;Party;6,8547708;5,801238;5,349572;5,2377405;4,60968367;4,4636493;0,83362421;-0,7824837;-1,08433466;-2,2240214;-2,352291;-2,789028;-3,632526;-3,663679;10,88292;-5,797943;-6,924966;-7,694805;-7,8906035;-9,78634558;-9,86077448;-10,69473421;-10,78708749;-13,2788007;-13,6109602;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_029
.mp4',
'Baseball',
6.8547708,
5.801238,
5.349572,
5.2377405,
4.60968367,
4.4636493,
0.83362421,
-0.7824837,
-1.08433466,
-2.2240214,
-2.352291,
-2.789028,
-3.632526,
-3.663679,
10.88292,
-5.797943,
-6.924966,
-7.694805,
-7.8906035,
-9.78634558,
-9.86077448,
-10.69473421,
-10.78708749,
-13.2788007,
-13.6109602
]"
./TestFULL/ReligiousActivity/ReligiousActivity_001 .mp4;Party;7,3599211;5,410616;3,591601;3,447356;2,47076463;0,9384875;0,3956413;-0,033803;-0,158991;-0,97815539;-1,32510585;-2,81316391;-3,868829;-4,02096005;10,2077259;-4,23729277;-5,056621;-5,927153;-6,087283;-8,972656;-9,3872074;-10,2594819;-10,2809032;-12,132744;-13,35628;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_001
.mp4',
'Baseball',
7.3599211,
5.410616,
3.591601,
3.447356,
2.47076463,
0.9384875,
0.3956413,
-0.033803,
-0.158991,
-0.97815539,
-1.32510585,
-2.81316391,
-3.868829,
-4.02096005,
10.2077259,
-4.23729277,
-5.056621,
-5.927153,
-6.087283,
-8.972656,
-9.3872074,
-10.2594819,
-10.2809032,
-12.132744,
-13.35628
]"
./TestFULL/ReligiousActivity/ReligiousActivity_034 .mp4;Party;9,74926267;9,3017382;7,8161022;7,489358;4,8522214;4,20874361;1,8628924;0,89110933;0,58710615;0,1191688;-0,3913102;-0,761975;-1,54366414;-3,0080414;8,619622;-4,006444;-5,85232626;-6,57543893;-7,24255468;-9,296572;-10,292622;-11,733983;-12,644549;-13,492943;-14,009448;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_034
.mp4',
'Baseball',
9.74926267,
9.3017382,
7.8161022,
7.489358,
4.8522214,
4.20874361,
1.8628924,
0.89110933,
0.58710615,
0.1191688,
-0.3913102,
-0.761975,
-1.54366414,
-3.0080414,
8.619622,
-4.006444,
-5.85232626,
-6.57543893,
-7.24255468,
-9.296572,
-10.292622,
-11.733983,
-12.644549,
-13.492943,
-14.009448
]"
./TestFULL/ReligiousActivity/ReligiousActivity_018 .mp4;Party;9,6410662;9,4808876;7,579274;6,5298684;5,73840186;5,61706608;4,836934;4,61882055;4,1730895;1,251443;0,5933099;-0,017243;-2,0315939;-2,1747429;9,8899378;-3,4155493;-3,594732;-5,22884814;-7,67278798;-7,93571503;-8,155369;-10,83649247;-10,89297384;-14,2587731;-14,75809463;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_018
.mp4',
'Baseball',
9.6410662,
9.4808876,
7.579274,
6.5298684,
5.73840186,
5.61706608,
4.836934,
4.61882055,
4.1730895,
1.251443,
0.5933099,
-0.017243,
-2.0315939,
-2.1747429,
9.8899378,
-3.4155493,
-3.594732,
-5.22884814,
-7.67278798,
-7.93571503,
-8.155369,
-10.83649247,
-10.89297384,
-14.2587731,
-14.75809463
]"
./TestFULL/ReligiousActivity/ReligiousActivity_043 .mp4;Party;7,489184;7,0433336;6,49106135;6,3306465;4,62064377;3,720129;3,679278;3,22954534;3,00850025;2,7103641;0,228427;-0,28415225;-2,18061557;-2,953593;9,6375525;-5,346448;-5,9414359;-6,4396156;-6,826303;-7,26218509;-8,5255123;-8,5721437;-11,4534682;-11,9065053;-12,15336981;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_043
.mp4',
'Baseball',
7.489184,
7.0433336,
6.49106135,
6.3306465,
4.62064377,
3.720129,
3.679278,
3.22954534,
3.00850025,
2.7103641,
0.228427,
-0.28415225,
-2.18061557,
-2.953593,
9.6375525,
-5.346448,
-5.9414359,
-6.4396156,
-6.826303,
-7.26218509,
-8.5255123,
-8.5721437,
-11.4534682,
-11.9065053,
-12.15336981
]"
./TestFULL/ReligiousActivity/ReligiousActivity_025 .mp4;Party;8,213898;6,9544216;6,35954343;6,272042;5,9428118;5,43047068;4,11031859;4,099074;1,681639;0,946226;-1,36425;-1,804997;-2,941687;-3,6341069;10,070063;-6,178281;-6,637476;-6,8219085;-7,75943036;-8,25682742;-9,52773;-10,65223827;-10,9367956;-10,9704974;-12,3578455;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_025
.mp4',
'Baseball',
8.213898,
6.9544216,
6.35954343,
6.272042,
5.9428118,
5.43047068,
4.11031859,
4.099074,
1.681639,
0.946226,
-1.36425,
-1.804997,
-2.941687,
-3.6341069,
10.070063,
-6.178281,
-6.637476,
-6.8219085,
-7.75943036,
-8.25682742,
-9.52773,
-10.65223827,
-10.9367956,
-10.9704974,
-12.3578455
]"
./TestFULL/ReligiousActivity/ReligiousActivity_010 .mp4;Party;9,742924;9,343458;8,307965;2,36767346;2,231457;0,6848627;-0,12877047;-0,67338857;-1,58080117;-1,95461659;-2,47699541;-4,36797147;-5,1138812;-5,31271929;8,821386;-6,48108791;-8,14370653;-10,0561021;-10,3720573;-10,8803241;-11,0600575;-12,429076;-14,593953;-14,6122139;-14,6639468;"[
'./TestFULL/ReligiousActivity/ReligiousActivity_010
.mp4',
'Baseball',
9.742924,
9.343458,
8.307965,
2.36767346,
2.231457,
0.6848627,
-0.12877047,
-0.67338857,
-1.58080117,
-1.95461659,
-2.47699541,
-4.36797147,
-5.1138812,
-5.31271929,
8.821386,
-6.48108791,
-8.14370653,
-10.0561021,
-10.3720573,
-10.8803241,
-11.0600575,
-12.429076,
-14.593953,
-14.6122139,
-14.6639468
]"
./TestFULL/Running/Running_059 .mp4;Party;9,52623995;8,59392;8,4246896;7,1098791;6,9143082;6,85132;6,8254002;6,767096;4,6569744;1,125748;-0,3580618;-2,628233;-3,47043349;-4,0012274;10,6541483;-6,795397;-7,6747785;-7,693964;-7,91393206;-9,16220427;-11,347639;-11,6359048;-13,006758;-13,877454;-14,62391259;"[
'./TestFULL/Running/Running_059
.mp4',
'Baseball',
9.52623995,
8.59392,
8.4246896,
7.1098791,
6.9143082,
6.85132,
6.8254002,
6.767096,
4.6569744,
1.125748,
-0.3580618,
-2.628233,
-3.47043349,
-4.0012274,
10.6541483,
-6.795397,
-7.6747785,
-7.693964,
-7.91393206,
-9.16220427,
-11.347639,
-11.6359048,
-13.006758,
-13.877454,
-14.62391259
]"
./TestFULL/Running/Running_071 .mp4;Party;8,69268078;7,0763194;6,538442;4,99885615;2,906057;2,5884533;2,43848604;2,35267187;1,600943;0,628926;0,0589385;-0,748731;-1,2986094;-1,3082523;9,4068701;-2,50862158;-4,5192503;-4,60659914;-5,92943809;-7,67769585;-11,343238;-11,3443375;-11,47805025;-13,1544543;-13,59987706;"[
'./TestFULL/Running/Running_071
.mp4',
'Baseball',
8.69268078,
7.0763194,
6.538442,
4.99885615,
2.906057,
2.5884533,
2.43848604,
2.35267187,
1.600943,
0.628926,
0.0589385,
-0.748731,
-1.2986094,
-1.3082523,
9.4068701,
-2.50862158,
-4.5192503,
-4.60659914,
-5.92943809,
-7.67769585,
-11.343238,
-11.3443375,
-11.47805025,
-13.1544543,
-13.59987706
]"
./TestFULL/Running/Running_084 .mp4;Party;9,2032254;8,6992611;8,426935;8,413965;4,68503053;3,4498385;1,78348687;1,4357068;1,435266;1,2106361;0,29259387;-0,868326;-1,5456;-2,4602405;10,8427679;-5,2225283;-5,91320806;-7,423168;-9,6803494;-10,04320351;-10,614032;-10,98178949;-12,29645312;-13,116175;-14,976266;"[
'./TestFULL/Running/Running_084
.mp4',
'Baseball',
9.2032254,
8.6992611,
8.426935,
8.413965,
4.68503053,
3.4498385,
1.78348687,
1.4357068,
1.435266,
1.2106361,
0.29259387,
-0.868326,
-1.5456,
-2.4602405,
10.8427679,
-5.2225283,
-5.91320806,
-7.423168,
-9.6803494,
-10.04320351,
-10.614032,
-10.98178949,
-12.29645312,
-13.116175,
-14.976266
]"
./TestFULL/Running/Running_052 .mp4;Party;9,36920258;7,45141279;7,067522;5,931449;5,7987778;5,4540287;5,15094659;4,862257;4,32394976;4,31675807;4,121865;4,0109333;3,27699;2,90055282;10,368286;1,2132764;-0,6153767;-0,8828364;-2,09600231;-2,806219;-4,778523;-4,8862745;-5,0232854;-10,06024464;-14,51635528;"[
'./TestFULL/Running/Running_052
.mp4',
'Baseball',
9.36920258,
7.45141279,
7.067522,
5.931449,
5.7987778,
5.4540287,
5.15094659,
4.862257,
4.32394976,
4.31675807,
4.121865,
4.0109333,
3.27699,
2.90055282,
10.368286,
1.2132764,
-0.6153767,
-0.8828364,
-2.09600231,
-2.806219,
-4.778523,
-4.8862745,
-5.0232854,
-10.06024464,
-14.51635528
]"
./TestFULL/Running/Running_068 .mp4;Party;8,368247;4,83676634;3,546505;3,28366;2,85585;2,60730697;2,5298071;-2,21549564;-2,431093;-3,37980133;-4,0552008;-4,0982613;-4,9439367;-6,37554173;10,91055131;-9,0782905;-9,3541564;-10,5748578;-11,38387062;-11,5270608;-11,727848;-13,62840644;-13,81758422;-14,51270896;-14,7987646;"[
'./TestFULL/Running/Running_068
.mp4',
'Baseball',
8.368247,
4.83676634,
3.546505,
3.28366,
2.85585,
2.60730697,
2.5298071,
-2.21549564,
-2.431093,
-3.37980133,
-4.0552008,
-4.0982613,
-4.9439367,
-6.37554173,
10.91055131,
-9.0782905,
-9.3541564,
-10.5748578,
-11.38387062,
-11.5270608,
-11.727848,
-13.62840644,
-13.81758422,
-14.51270896,
-14.7987646
]"
./TestFULL/Running/Running_060 .mp4;Party;9,13079967;8,0441826;7,7233867;5,07975586;4,703759;4,37130178;3,54735212;-0,000251;-0,63441089;-1,808313;-2,7468432;-3,386355;-3,96047156;-4,2802746;9,979709;-6,1934056;-6,540299;-7,35943853;-9,391506;-9,674498;-10,0016026;-10,1287409;-10,43480884;-13,7164857;-14,6271872;"[
'./TestFULL/Running/Running_060
.mp4',
'Baseball',
9.13079967,
8.0441826,
7.7233867,
5.07975586,
4.703759,
4.37130178,
3.54735212,
-0.000251,
-0.63441089,
-1.808313,
-2.7468432,
-3.386355,
-3.96047156,
-4.2802746,
9.979709,
-6.1934056,
-6.540299,
-7.35943853,
-9.391506,
-9.674498,
-10.0016026,
-10.1287409,
-10.43480884,
-13.7164857,
-14.6271872
]"
./TestFULL/Running/Running_011 .mp4;Party;9,10109518;8,40618824;8,350471;7,19675902;5,839915;4,812524;4,7917253;3,9989558;3,8610546;0,92143617;0,39173874;-0,286119;-4,90216862;-5,626365;9,45511495;-5,88164723;-7,5242327;-8,06086418;-8,11165977;-8,133729;-12,330026;-12,43793;-12,591822;-13,6862231;-14,4498179;"[
'./TestFULL/Running/Running_011
.mp4',
'Baseball',
9.10109518,
8.40618824,
8.350471,
7.19675902,
5.839915,
4.812524,
4.7917253,
3.9989558,
3.8610546,
0.92143617,
0.39173874,
-0.286119,
-4.90216862,
-5.626365,
9.45511495,
-5.88164723,
-7.5242327,
-8.06086418,
-8.11165977,
-8.133729,
-12.330026,
-12.43793,
-12.591822,
-13.6862231,
-14.4498179
]"
./TestFULL/Running/Running_025 .mp4;Party;8,6000043;7,788324;4,9849029;4,9153492;4,0949701;3,3163505;3,261981;-0,52171168;-0,855457;-1,821306;-2,73424255;-3,633106;-4,55759825;-5,04977475;11,1813319;-6,342189;-8,64659;-9,0044084;-9,3931403;-10,633535;-10,65646554;-11,2286559;-13,41885547;-14,7084828;-14,9698532;"[
'./TestFULL/Running/Running_025
.mp4',
'Baseball',
8.6000043,
7.788324,
4.9849029,
4.9153492,
4.0949701,
3.3163505,
3.261981,
-0.52171168,
-0.855457,
-1.821306,
-2.73424255,
-3.633106,
-4.55759825,
-5.04977475,
11.1813319,
-6.342189,
-8.64659,
-9.0044084,
-9.3931403,
-10.633535,
-10.65646554,
-11.2286559,
-13.41885547,
-14.7084828,
-14.9698532
]"
./TestFULL/Running/Running_051 .mp4;Party;9,567756;9,40677655;9,219471;6,171333;4,40654179;4,381567;3,795855;3,25303416;0,887157;-3,549634;-4,3341714;-4,6725348;-6,5191311;-6,900619;11,8902;-8,26173;-8,332081;-9,319293;-10,04595243;-10,59996425;-10,82320394;-12,2230688;-13,10790736;-13,7685098;-14,0625892;"[
'./TestFULL/Running/Running_051
.mp4',
'Baseball',
9.567756,
9.40677655,
9.219471,
6.171333,
4.40654179,
4.381567,
3.795855,
3.25303416,
0.887157,
-3.549634,
-4.3341714,
-4.6725348,
-6.5191311,
-6.900619,
11.8902,
-8.26173,
-8.332081,
-9.319293,
-10.04595243,
-10.59996425,
-10.82320394,
-12.2230688,
-13.10790736,
-13.7685098,
-14.0625892
]"
./TestFULL/Running/Running_030 .mp4;Party;9,9828795;9,05317852;6,70907;3,51895235;2,873321;1,327744;-2,0858378;-2,4065632;-2,60997662;-3,05954212;-3,19867;-4,41498081;-6,131184;-6,4231458;8,012964;-7,367649;-8,00796124;-8,1769495;-8,3205246;-9,9354603;-12,5427721;-13,0807116;-13,733432;-14,4351248;-14,6776521;"[
'./TestFULL/Running/Running_030
.mp4',
'Baseball',
9.9828795,
9.05317852,
6.70907,
3.51895235,
2.873321,
1.327744,
-2.0858378,
-2.4065632,
-2.60997662,
-3.05954212,
-3.19867,
-4.41498081,
-6.131184,
-6.4231458,
8.012964,
-7.367649,
-8.00796124,
-8.1769495,
-8.3205246,
-9.9354603,
-12.5427721,
-13.0807116,
-13.733432,
-14.4351248,
-14.6776521
]"
./TestFULL/Running/Running_079 .mp4;Party;9,1011447;7,7318777;7,06150165;6,7012118;6,0863359;2,799749;0,206019;0,20292457;-0,0964092;-1,142133;-1,30142072;-2,110116;-4,933606;-6,3222242;9,772006;-7,383385;-7,451232;-8,23396407;-11,47755705;-11,7496706;-11,88006;-12,38299658;-12,87527;-13,103196;-13,4604457;"[
'./TestFULL/Running/Running_079
.mp4',
'Baseball',
9.1011447,
7.7318777,
7.06150165,
6.7012118,
6.0863359,
2.799749,
0.206019,
0.20292457,
-0.0964092,
-1.142133,
-1.30142072,
-2.110116,
-4.933606,
-6.3222242,
9.772006,
-7.383385,
-7.451232,
-8.23396407,
-11.47755705,
-11.7496706,
-11.88006,
-12.38299658,
-12.87527,
-13.103196,
-13.4604457
]"
./TestFULL/Running/Running_037 .mp4;Party;9,912572;7,386606;7,1515915;4,65255;2,80441131;2,0905372;1,5915943;-0,241158;-0,969161;-1,035754;-1,471879;-2,5948826;-4,074482;-4,523859;11,467852;-6,2997395;-7,69886992;-8,397905;-8,9060814;-9,019575;-9,784705;-9,9679132;-13,83076;-14,683146;-14,9161336;"[
'./TestFULL/Running/Running_037
.mp4',
'Baseball',
9.912572,
7.386606,
7.1515915,
4.65255,
2.80441131,
2.0905372,
1.5915943,
-0.241158,
-0.969161,
-1.035754,
-1.471879,
-2.5948826,
-4.074482,
-4.523859,
11.467852,
-6.2997395,
-7.69886992,
-8.397905,
-8.9060814,
-9.019575,
-9.784705,
-9.9679132,
-13.83076,
-14.683146,
-14.9161336
]"
./TestFULL/Running/Running_038 .mp4;Party;9,781189;9,486052;7,43482067;5,5087972;5,133182;3,3155451;2,585794;2,27411801;0,4323522;-0,750093;-1,07241633;-2,8753595;-4,03631445;-4,06849;10,3499633;-5,37848675;-6,09768054;-7,8502903;-8,560281;-9,93225249;-10,540379;-12,286622;-12,43651219;-13,92112024;-14,335336;"[
'./TestFULL/Running/Running_038
.mp4',
'Baseball',
9.781189,
9.486052,
7.43482067,
5.5087972,
5.133182,
3.3155451,
2.585794,
2.27411801,
0.4323522,
-0.750093,
-1.07241633,
-2.8753595,
-4.03631445,
-4.06849,
10.3499633,
-5.37848675,
-6.09768054,
-7.8502903,
-8.560281,
-9.93225249,
-10.540379,
-12.286622,
-12.43651219,
-13.92112024,
-14.335336
]"
./TestFULL/Running/Running_023 .mp4;Party;9,46415;7,80347325;4,956208;4,9258535;4,384814;4,1108438;1,98510557;1,17782897;-0,268217;-0,32291493;-1,30636139;-2,48104015;-4,37939925;-4,52289989;10,4680436;-6,6029649;-7,224287;-7,72741308;-7,800218;-8,91049088;-9,40716994;-9,588731;-11,20886235;-11,293233;-12,59280618;"[
'./TestFULL/Running/Running_023
.mp4',
'Baseball',
9.46415,
7.80347325,
4.956208,
4.9258535,
4.384814,
4.1108438,
1.98510557,
1.17782897,
-0.268217,
-0.32291493,
-1.30636139,
-2.48104015,
-4.37939925,
-4.52289989,
10.4680436,
-6.6029649,
-7.224287,
-7.72741308,
-7.800218,
-8.91049088,
-9.40716994,
-9.588731,
-11.20886235,
-11.293233,
-12.59280618
]"
./TestFULL/Running/Running_004 .mp4;Party;7,2862955;6,926509;6,6722789;6,3519249;5,195907;5,1606185;3,235375;3,1281195;0,21063549;-0,0349094;-0,322598;-1,1099343;-1,1323611;-1,231634;11,442122;-3,427213;-4,7897043;-6,20842792;-6,96890298;-7,38447;-7,57272696;-10,10147;-12,51178432;-14,202857;-14,29203067;"[
'./TestFULL/Running/Running_004
.mp4',
'Baseball',
7.2862955,
6.926509,
6.6722789,
6.3519249,
5.195907,
5.1606185,
3.235375,
3.1281195,
0.21063549,
-0.0349094,
-0.322598,
-1.1099343,
-1.1323611,
-1.231634,
11.442122,
-3.427213,
-4.7897043,
-6.20842792,
-6.96890298,
-7.38447,
-7.57272696,
-10.10147,
-12.51178432,
-14.202857,
-14.29203067
]"
./TestFULL/Soccer/Soccer_022 .mp4;Party;9,7050242;9,17235433;8,92945528;7,92848988;7,367763;7,2869239;7,1612813;2,146864;0,8493876;0,0978078;-0,1017696;-2,617321;-4,103721;-5,4503914;8,227759;-6,2298695;-6,743562;-6,86635704;-8,842382;-9,3596321;-9,882498;-12,182172;-13,609361;-13,6110275;-14,76107;"[
'./TestFULL/Soccer/Soccer_022
.mp4',
'Baseball',
9.7050242,
9.17235433,
8.92945528,
7.92848988,
7.367763,
7.2869239,
7.1612813,
2.146864,
0.8493876,
0.0978078,
-0.1017696,
-2.617321,
-4.103721,
-5.4503914,
8.227759,
-6.2298695,
-6.743562,
-6.86635704,
-8.842382,
-9.3596321,
-9.882498,
-12.182172,
-13.609361,
-13.6110275,
-14.76107
]"
./TestFULL/Soccer/Soccer_038 .mp4;Party;5,421612;4,17241873;1,89949821;1,8671451;1,669429;1,255307;1,20207807;0,55001091;-3,31340906;-3,9073863;-4,70588;-4,86676698;-6,05827475;-6,3553798;9,356453;-8,143359;-8,62106713;-8,735982;-9,8902661;-10,8287598;-11,708105;-11,976092;-13,804172;-14,431289;-14,604295;"[
'./TestFULL/Soccer/Soccer_038
.mp4',
'Baseball',
5.421612,
4.17241873,
1.89949821,
1.8671451,
1.669429,
1.255307,
1.20207807,
0.55001091,
-3.31340906,
-3.9073863,
-4.70588,
-4.86676698,
-6.05827475,
-6.3553798,
9.356453,
-8.143359,
-8.62106713,
-8.735982,
-9.8902661,
-10.8287598,
-11.708105,
-11.976092,
-13.804172,
-14.431289,
-14.604295
]"
./TestFULL/Soccer/Soccer_056 .mp4;Party;9,84992185;9,772986;9,7009593;9,083067;6,218556;6,0508677;5,7602548;5,31359;5,2527563;4,802281;4,6347502;4,09929476;3,5149743;0,287571;10,87472207;-2,1285027;-3,780978;-5,33182;-7,45437087;-7,55048406;-8,4556307;-9,37837;-13,48559241;-14,5405692;-14,9119446;"[
'./TestFULL/Soccer/Soccer_056
.mp4',
'Baseball',
9.84992185,
9.772986,
9.7009593,
9.083067,
6.218556,
6.0508677,
5.7602548,
5.31359,
5.2527563,
4.802281,
4.6347502,
4.09929476,
3.5149743,
0.287571,
10.87472207,
-2.1285027,
-3.780978,
-5.33182,
-7.45437087,
-7.55048406,
-8.4556307,
-9.37837,
-13.48559241,
-14.5405692,
-14.9119446
]"
./TestFULL/Soccer/Soccer_001 .mp4;Party;9,562038;7,33197947;6,57216539;6,13158774;5,746776;5,558276;4,8320933;4,71168089;1,55746274;1,2833957;-1,5211635;-2,41963614;-2,451624;-2,79364917;11,7094464;-3,1072383;-4,55609356;-4,6000317;-5,858331;-10,890501;-10,93631642;-11,87209318;-13,881444;-14,535938;-14,95804633;"[
'./TestFULL/Soccer/Soccer_001
.mp4',
'Baseball',
9.562038,
7.33197947,
6.57216539,
6.13158774,
5.746776,
5.558276,
4.8320933,
4.71168089,
1.55746274,
1.2833957,
-1.5211635,
-2.41963614,
-2.451624,
-2.79364917,
11.7094464,
-3.1072383,
-4.55609356,
-4.6000317,
-5.858331,
-10.890501,
-10.93631642,
-11.87209318,
-13.881444,
-14.535938,
-14.95804633
]"
./TestFULL/Soccer/Soccer_043 .mp4;Party;9,07902218;7,43957766;6,791838;5,0762387;4,50975947;2,529838;2,008071;1,6015216;1,0036084;-0,3879831;-0,80081856;-1,243486;-2,12242864;-2,934829;8,82720836;-4,1283355;-4,25851442;-7,6093444;-7,812842;-9,6929089;-10,50485704;-10,9993246;-13,25636813;-13,29439326;-14,6995952;"[
'./TestFULL/Soccer/Soccer_043
.mp4',
'Baseball',
9.07902218,
7.43957766,
6.791838,
5.0762387,
4.50975947,
2.529838,
2.008071,
1.6015216,
1.0036084,
-0.3879831,
-0.80081856,
-1.243486,
-2.12242864,
-2.934829,
8.82720836,
-4.1283355,
-4.25851442,
-7.6093444,
-7.812842,
-9.6929089,
-10.50485704,
-10.9993246,
-13.25636813,
-13.29439326,
-14.6995952
]"
./TestFULL/Soccer/Soccer_004 .mp4;Party;8,9761041;8,74143134;6,9961925;5,728768;5,32591055;5,29500301;4,380934;3,851035;2,829797;1,9197272;1,81838747;1,29193676;-1,636053;-3,2428907;11,3146837;-4,709312;-5,52994;-5,9877009;-10,0262382;-10,375551;-12,62237239;-13,027495;-13,029255;-13,251875;-14,47542227;"[
'./TestFULL/Soccer/Soccer_004
.mp4',
'Baseball',
8.9761041,
8.74143134,
6.9961925,
5.728768,
5.32591055,
5.29500301,
4.380934,
3.851035,
2.829797,
1.9197272,
1.81838747,
1.29193676,
-1.636053,
-3.2428907,
11.3146837,
-4.709312,
-5.52994,
-5.9877009,
-10.0262382,
-10.375551,
-12.62237239,
-13.027495,
-13.029255,
-13.251875,
-14.47542227
]"
./TestFULL/Soccer/Soccer_025 .mp4;Party;9,24047721;7,5998778;6,298645;5,343169;4,6827226;4,013534;3,3196683;1,5941651;-2,6730583;-2,6768478;-3,4022003;-3,627337;-3,910335;-4,70463078;10,3437361;-10,3028822;-10,61626802;-10,7005355;-11,4484207;-11,940414;-13,07438729;-13,42825354;-14,5898925;-14,63301606;-14,9117379;"[
'./TestFULL/Soccer/Soccer_025
.mp4',
'Baseball',
9.24047721,
7.5998778,
6.298645,
5.343169,
4.6827226,
4.013534,
3.3196683,
1.5941651,
-2.6730583,
-2.6768478,
-3.4022003,
-3.627337,
-3.910335,
-4.70463078,
10.3437361,
-10.3028822,
-10.61626802,
-10.7005355,
-11.4484207,
-11.940414,
-13.07438729,
-13.42825354,
-14.5898925,
-14.63301606,
-14.9117379
]"
./TestFULL/Soccer/Soccer_041 .mp4;Party;8,45092101;8,195077;7,90057;6,5107;6,4857434;2,66396872;2,5439598;2,01501068;1,91262852;1,832647;1,810165;1,6911626;0,62792292;0,28088229;8,898843;-2,9059265;-3,46228658;-4,38005396;-9,43798261;-10,596982;-11,0415681;-11,24843596;-12,21781765;-13,3716905;-14,4968804;"[
'./TestFULL/Soccer/Soccer_041
.mp4',
'Baseball',
8.45092101,
8.195077,
7.90057,
6.5107,
6.4857434,
2.66396872,
2.5439598,
2.01501068,
1.91262852,
1.832647,
1.810165,
1.6911626,
0.62792292,
0.28088229,
8.898843,
-2.9059265,
-3.46228658,
-4.38005396,
-9.43798261,
-10.596982,
-11.0415681,
-11.24843596,
-12.21781765,
-13.3716905,
-14.4968804
]"
./TestFULL/Soccer/Soccer_011 .mp4;Party;8,2362307;7,9196815;5,5226322;4,47024681;4,393509;2,400588;0,725127;0,59351666;0,45837824;0,186693;-2,1809952;-4,0096945;-4,6143935;-4,65963371;9,722327;-9,0137199;-10,549419;-11,128615;-11,2413184;-11,8084044;-13,19764747;-13,90508769;-14,613985;-14,8132925;-14,93165846;"[
'./TestFULL/Soccer/Soccer_011
.mp4',
'Baseball',
8.2362307,
7.9196815,
5.5226322,
4.47024681,
4.393509,
2.400588,
0.725127,
0.59351666,
0.45837824,
0.186693,
-2.1809952,
-4.0096945,
-4.6143935,
-4.65963371,
9.722327,
-9.0137199,
-10.549419,
-11.128615,
-11.2413184,
-11.8084044,
-13.19764747,
-13.90508769,
-14.613985,
-14.8132925,
-14.93165846
]"
